"","model","term","estimate","se","zval","pval","ci.lb","ci.ub","QM_stat","QM_df","QM_pval","QE_stat","QE_df","QE_pval","k"
"70","ML_Z_genus.0001","true_biomevaginal:disease",0.257094187456631,0.218818381892868,1.17492043050799,0.240524108295605,-0.172707578150037,0.686895953063299,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"71","slope_genus.0001","intrcpt",-0.257774253919143,0.0298674549176121,-8.63060661278974,6.28171045126691e-17,-0.316439731411122,-0.199108776427164,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"72","slope_genus.0001","true_biomeoral",-0.0409716714338137,0.0248203360290063,-1.65072992508773,0.0993524105276063,-0.0897236279922011,0.00778028512457358,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"73","slope_genus.0001","true_biomerespiratory",0.0421241022809901,0.0441663520306021,0.953760053621885,0.340615149801189,-0.0446271839635645,0.128875388525545,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"74","slope_genus.0001","true_biomeskin",-0.0494573755945355,0.02136755606115,-2.31460141969431,0.0209942717342335,-0.0914274022547183,-0.00748734893435267,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"75","slope_genus.0001","true_biomevaginal",-0.12400408906334,0.0993880791594233,-1.24767567813069,0.212669471159351,-0.319221563634967,0.0712133855082865,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"76","slope_genus.0001","disease",-0.0386616102582601,0.00772308070671359,-5.00598293950909,7.44836601454377e-07,-0.0538312394957775,-0.0234919810207427,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"77","slope_genus.0001","sustained_antibiotic",-0.0193356656559495,0.00833073900743481,-2.32100245112628,0.0206435886382862,-0.0356988537173476,-0.00297247759455137,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"78","slope_genus.0001","sustained_probiotic",0.00645827923645715,0.0256660356323111,0.251627455403623,0.801421019282641,-0.0439547954580254,0.0568713539309397,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"79","slope_genus.0001","development",0.0052978680856122,0.0103504110097227,0.511850986461854,0.608956366275371,-0.0150323477228181,0.0256280838940424,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"80","slope_genus.0001","pregnancy",0.0726784948565758,0.125849932734551,0.577501261044557,0.563832169591529,-0.174515195284469,0.31987218499762,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"81","slope_genus.0001","log_fava",0.0063588062505251,0.00290890413802897,2.18597999411343,0.0292289242261963,0.000645154025834453,0.0120724584752158,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"82","slope_genus.0001","true_biomeoral:disease",-0.0196273325444081,0.0869777404881832,-0.225659259877816,0.821548483590965,-0.190468493633892,0.151213828545076,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"83","slope_genus.0001","true_biomerespiratory:disease",-0.0567807086543454,0.0213213163315663,-2.66309583195299,0.00796448486359566,-0.0986599115124128,-0.0149015057962779,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"84","slope_genus.0001","true_biomevaginal:disease",0.109830987401662,0.0537365587280192,2.0438783204849,0.0414312019876565,0.00428195802333133,0.215380016779993,5.26922240150452,13,5.90992921102752e-09,3158.63876263028,562,0,576
"85","ML_Z_genus.no_art","intrcpt",-0.547222609343411,0.139889990464204,-3.91180675277435,0.000103478724936188,-0.822027141254819,-0.272418077432003,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"86","ML_Z_genus.no_art","true_biomeoral",-0.184110900582279,0.162842444273139,-1.13060757227069,0.258729741377694,-0.504003993185216,0.135782192020659,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"87","ML_Z_genus.no_art","true_biomerespiratory",-0.0103724355728849,0.183527623655416,-0.0565170265178161,0.954951151576161,-0.370900179867393,0.350155308721624,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"88","ML_Z_genus.no_art","true_biomeskin",0.0671578131058311,0.105026730874931,0.639435432735738,0.522814941501607,-0.139160176626652,0.273475802838314,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"89","ML_Z_genus.no_art","true_biomevaginal",0.283329609789801,0.355314684820053,0.797404728524777,0.42557176518773,-0.414662328870097,0.981321548449699,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"90","ML_Z_genus.no_art","disease",-0.190208248121146,0.0610316384799833,-3.11655156011466,0.00192861660800433,-0.310100820767863,-0.0703156754744291,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"91","ML_Z_genus.no_art","sustained_antibiotic",-0.0469474277302315,0.0425086856667513,-1.10441964962827,0.269910399713217,-0.130452898193538,0.0365580427330748,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"92","ML_Z_genus.no_art","sustained_probiotic",-0.270626414819611,0.187719749489352,-1.44165126767848,0.14998915155433,-0.639389309990073,0.0981364803508507,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"93","ML_Z_genus.no_art","development",-0.0109076396466194,0.0744505274143614,-0.146508561126933,0.883575431659275,-0.157160722292274,0.135345442999035,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"94","ML_Z_genus.no_art","pregnancy",-0.317536693932346,0.465451304961653,-0.682212490431211,0.495401513428931,-1.23188465809402,0.596811270229331,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"95","ML_Z_genus.no_art","log_fava",0.0248379694612736,0.0173921198586988,1.42811627697303,0.153845169082051,-0.00932768700104368,0.059003625923591,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"96","ML_Z_genus.no_art","true_biomeoral:disease",0.48207165160346,0.367068551120772,1.31330142593679,0.189647534759182,-0.239009971430567,1.20315327463749,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"97","ML_Z_genus.no_art","true_biomerespiratory:disease",0.210009792735038,0.125046668167731,1.67945132655067,0.093651250899508,-0.0356360250885595,0.455655610558635,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"98","ML_Z_genus.no_art","true_biomevaginal:disease",0.370486405341866,0.159795422390008,2.3185044965658,0.0208000661394378,0.0565789834759053,0.684393827207827,1.60864853853094,13,0.0785963157988655,2037.08642543222,532,1.63893169696602e-174,546
"99","slope_genus.no_art","intrcpt",-0.492482390547807,0.0910184076326124,-5.41079989594707,9.50183886747266e-08,-0.671281965998505,-0.313682815097109,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"100","slope_genus.no_art","true_biomeoral",0.179763411873763,0.141411732984663,1.27120577677426,0.204210968137372,-0.0980304814611236,0.45755730520865,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"101","slope_genus.no_art","true_biomerespiratory",0.000357844953269989,0.12389992001467,0.00288817743568858,0.997696653678299,-0.243035262805964,0.243750952712504,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"102","slope_genus.no_art","true_biomeskin",-0.0148931519750887,0.0835888517470685,-0.178171510480296,0.858656106705527,-0.179097861698356,0.149311557748179,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"103","slope_genus.no_art","true_biomevaginal",0.0805589281251302,0.247635063335337,0.325313091934969,0.745072022114023,-0.405903594596484,0.567021450846744,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"104","slope_genus.no_art","disease",-0.0941503554680443,0.0363467541768852,-2.59033736574804,0.00985108311487824,-0.165551123563985,-0.0227495873721037,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"105","slope_genus.no_art","sustained_antibiotic",-0.010144627569594,0.0280458199592087,-0.361716205279393,0.717707734984626,-0.06523876547315,0.0449495103339619,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"106","slope_genus.no_art","sustained_probiotic",-0.0532981538040021,0.117942752860688,-0.451898505938358,0.651526282722841,-0.284988805041255,0.17839249743325,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"107","slope_genus.no_art","development",0.0144325706721586,0.0501203350264134,0.287958383848644,0.773490739790926,-0.0840254759720074,0.112890617316325,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"108","slope_genus.no_art","pregnancy",-0.124188112126131,0.320444492457063,-0.387549529011711,0.698504427105751,-0.753679889636728,0.505303665384465,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"109","slope_genus.no_art","log_fava",0.0370742562540143,0.0106585554804344,3.47835654860272,0.000545823660060402,0.0161362367435902,0.0580122757644385,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"110","slope_genus.no_art","true_biomeoral:disease",-0.207382303614918,0.260671734396268,-0.795568817981852,0.426637513021325,-0.719454494881753,0.304689887651916,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"111","slope_genus.no_art","true_biomerespiratory:disease",0.0136620803233078,0.077755443325156,0.17570577362894,0.860591956811243,-0.139083288631459,0.166407449278074,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
"112","slope_genus.no_art","true_biomevaginal:disease",0.254150149467608,0.122821004119569,2.06927268906048,0.0390027907249754,0.0128764998378735,0.495423799097343,2.07698412645564,13,0.0140693412876703,1687.3064536852,532,3.31090648467438e-120,546
