sample_accession	strain	collection_date	isol_growth_condt	organism	env_broad_scale	BioSampleModel	samp_store_temp	samp_collect_device	env_local_scale	host_age_days	host_subject_id	isolate	ENA-FIRST-PUBLIC	cultivar	ENA-LAST-UPDATE	samp_vol_we_dna_ext	host	geo_loc_name	ecotype	env_medium	lat_lon	DNA extraction kit	INSDC secondary accession	control identifier	WRrepeats	sex	16S rRNA gene copies per ul	tissue	Read counts following bioinformatics	sample_type	NCBI submission package	BRrepeats	Read counts from sequencer	age	biomaterial_provider	isolation_source
SAMN25345152																																				
SAMN25345151																																				
SAMN25345150																																				
SAMN25345146																																				
SAMN25345145																																				
SAMN25691152																																				
SAMN25691151																																				
SAMN25691150																																				
SAMN25691146																																				
SAMN25691145																																				
SAMN25691141																																				
SAMN25691171																																				
SAMN25691170																																				
SAMN25691161																																				
SAMN25691158																																				
SAMN25691136																																				
SAMN25691135																																				
SAMN25691134																																				
SAMN25691131																																				
SAMN25691130																																				
SAMN25691129																																				
SAMN25691082																																				
SAMN25691125																																				
SAMN25691123																																				
SAMN25691121																																				
SAMN25691118																																				
SAMN25691211																																				
SAMN25691210																																				
SAMN25691206																																				
SAMN25691204																																				
SAMN25691197																																				
SAMN25691196																																				
SAMN25691195																																				
SAMN25691174																																				
SAMN25691173																																				
SAMN25691099																																				
SAMN25691096																																				
SAMN25691095																																				
SAMN25691094																																				
SAMN25691093																																				
SAMN25691222																																				
SAMN25691220																																				
SAMN25691213																																				
SAMN25691194																																				
SAMN25691193																																				
SAMN25691191																																				
SAMN25691190																																				
SAMN25691186																																				
SAMN25691184																																				
SAMN25691182																																				
SAMN25691181																																				
SAMN25691110																																				
SAMN25691080																																				
SAMN25691106																																				
SAMN25691105																																				
SAMN25691104																																				
SAMN25691100																																				
SAMN25691078																																				
SAMN25691077																																				
SAMN25695002																																				
SAMN25695000																																				
SAMN25694995																																				
SAMN25694994																																				
SAMN25694930																																				
SAMN25694988																																				
SAMN25695018																																				
SAMN25695017																																				
SAMN25695016																																				
SAMN25695015																																				
SAMN25695012																																				
SAMN25695011																																				
SAMN25695007																																				
SAMN25694968																																				
SAMN25694965																																				
SAMN25694964																																				
SAMN25694963																																				
SAMN25694961																																				
SAMN25694960																																				
SAMN25694957																																				
SAMN25694952																																				
SAMN25694951																																				
SAMN25694949																																				
SAMN25694947																																				
SAMN25694942																																				
SAMN25694941																																				
SAMN25694938																																				
SAMN25694936																																				
SAMN25694933																																				
SAMN25694984																																				
SAMN25694976																																				
SAMN25694975																																				
SAMN25694973																																				
SAMN25694923																																				
SAMN25694596																																				
SAMN25694595																																				
SAMN25694594																																				
SAMN25694588																																				
SAMN25694586																																				
SAMN25694585																																				
SAMN25694584																																				
SAMN25694582																																				
SAMN25694581																																				
SAMN25694579																																				
SAMN25694577																																				
SAMN25694576																																				
SAMN25694572																																				
SAMN25694571																																				
SAMN25694569																																				
SAMN25694567																																				
SAMN25694566																																				
SAMN25694564																																				
SAMN25694563																																				
SAMN25694542																																				
SAMN25694540																																				
SAMN25694516																																				
SAMN25694532																																				
SAMN25694527																																				
SAMN25694524																																				
SAMN25694600																																				
SAMN25694598																																				
SAMN25694557																																				
SAMN25694556																																				
SAMN25694552																																				
SAMN25694517																																				
SAMN25694514																																				
SAMN25820361																																				
SAMN25820360																																				
SAMN25820359																																				
SAMN25820357																																				
SAMN25820350																																				
SAMN25820347																																				
SAMN25820345																																				
SAMN25820326																																				
SAMN25820325																																				
SAMN25820323																																				
SAMN25820319																																				
SAMN25820292																																				
SAMN25820318																																				
SAMN25820317																																				
SAMN25820312																																				
SAMN25820309																																				
SAMN25820291																																				
SAMN25820386																																				
SAMN25820382																																				
SAMN25820307																																				
SAMN25820434																																				
SAMN25820430																																				
SAMN25820303																																				
SAMN25820427																																				
SAMN25820298																																				
SAMN25820375																																				
SAMN25820366																																				
SAMN25820365																																				
SAMN25820364																																				
SAMN25820363																																				
SAMN25820418																																				
SAMN25820415																																				
SAMN25820414																																				
SAMN25820413																																				
SAMN25820411																																				
SAMN25820410																																				
SAMN25820301																																				
SAMN25820405																																				
SAMN25820404																																				
SAMN25820339																																				
SAMN25820294																																				
SAMN25820336																																				
SAMN25820335																																				
SAMN25820332																																				
SAMN25820293																																				
SAMN25820398																																				
SAMN25820300																																				
SAMN25820397																																				
SAMN25820393																																				
SAMN25820391																																				
SAMN25820390																																				
SAMN25820299																																				
SAMN25820290																																				
SAMN25761942																																				
SAMN25761940																																				
SAMN25761939																																				
SAMN25761937																																				
SAMN25761932																																				
SAMN25761896																																				
SAMN25761930																																				
SAMN25761991																																				
SAMN25761990																																				
SAMN25761987																																				
SAMN25761925																																				
SAMN25761924																																				
SAMN25761922																																				
SAMN25761920																																				
SAMN25761919																																				
SAMN25761918																																				
SAMN25761916																																				
SAMN25761912																																				
SAMN25761962																																				
SAMN25761954																																				
SAMN25761952																																				
SAMN25761898																																				
SAMN25761950																																				
SAMN25761948																																				
SAMN25762025																																				
SAMN25762022																																				
SAMN25762019																																				
SAMN25762016																																				
SAMN25762012																																				
SAMN25761980																																				
SAMN25761979																																				
SAMN25761977																																				
SAMN25761976																																				
SAMN25761974																																				
SAMN25761900																																				
SAMN25761970																																				
SAMN25761969																																				
SAMN25761968																																				
SAMN25761967																																				
SAMN25761908																																				
SAMN25761907																																				
SAMN25762029																																				
SAMN25762028																																				
SAMN25762027																																				
SAMN25762007																																				
SAMN25762004																																				
SAMN25762003																																				
SAMN25761998																																				
SAMN25761997																																				
SAMN25761892																																				
SAMN25820590																																				
SAMN25820588																																				
SAMN25820587																																				
SAMN25820581																																				
SAMN25820579																																				
SAMN25820561																																				
SAMN25820560																																				
SAMN25820602																																				
SAMN25820557																																				
SAMN25820597																																				
SAMN25820573																																				
SAMN25820572																																				
SAMN25820570																																				
SAMN25820566																																				
SAMN25820565																																				
SAMN25820564																																				
